,State,Crop_Year,Crop,Annual_Rainfall,Yield
624,Uttarakhand,2017,RiceRice,2951.6,5.132564102
625,Uttarakhand,2018,RiceRice,2746.0,5.087948718
626,Uttarakhand,2019,RiceRice,2757.8,5.497179487
627,Uttarakhand,2020,RiceRice,2627.895652,5.656410256
628,West Bengal,1997,RiceRiceRice,5558.700000000001,6.666666667
629,West Bengal,1998,RiceRiceRice,6457.5,6.7527777780000005
630,West Bengal,1999,RiceRiceRice,6954.299999999999,6.672777778
631,West Bengal,2000,RiceRiceRice,5723.1,6.545555555
632,West Bengal,2001,RiceRiceRice,4669.799999999999,7.118823529
633,West Bengal,2002,RiceRiceRice,4887.299999999999,7.062222223
634,West Bengal,2003,RiceRiceRice,4580.1,7.294444444
635,West Bengal,2004,RiceRiceRice,4838.700000000001,7.231111111000001
636,West Bengal,2005,RiceRiceRice,4950.299999999999,7.200555554999999
637,West Bengal,2006,RiceRiceRice,4894.200000000001,7.321666667000001
638,West Bengal,2007,RiceRiceRice,6022.5,7.266666667000001
639,West Bengal,2008,RiceRiceRice,4680.299999999999,7.080555556
640,West Bengal,2009,RiceRiceRice,3951.6000000000004,7.231111111000001
641,West Bengal,2010,RiceRiceRice,3288.0,7.692777778
642,West Bengal,2011,RiceRiceRice,5059.5,7.5827777780000005
643,West Bengal,2012,RiceRiceRice,4698.0,7.995555554999999
644,West Bengal,2013,RiceRiceRice,5819.700000000001,8.006111111
645,West Bengal,2014,RiceRiceRice,4450.5,8.471111110999999
646,West Bengal,2015,RiceRiceRice,5151.0,8.305555556
647,West Bengal,2016,RiceRiceRice,5387.4,8.429458874
648,West Bengal,2017,RiceRiceRice,5490.0,8.510259741
649,West Bengal,2018,RiceRiceRice,6037.799999999999,8.876450217
650,West Bengal,2019,RiceRiceRice,5200.200000000001,8.669935064
